Producing: JOB ID = 0, Burst Time = 29, Remaining Time = 29, Priority = 8 (jobs produced = 1, jobs in buffer = 1)
Producing: JOB ID = 528, Burst Time = 89, Remaining Time = 89, Priority = 9 (jobs produced = 541, jobs in buffer = 49)
Producing: JOB ID = 528, Burst Time = 89, Remaining Time = 89, Priority = 9 (jobs produced = 542, jobs in buffer = 50)
Thread 3 processes: JOB ID = 537, Start Time = 24883, Remaining Time = 31, Priority = 3 (jobs removed = 492, jobs in buffer = 50)
Thread 3 removes: JOB ID = 525, Re-Start Time = 24908, End Time = 24918, Priority = 3 (jobs removed = 493, jobs in buffer = 50)
Producing: JOB ID = 542, Burst Time = 30, Remaining Time = 30, Priority = 9 (jobs produced = 543, jobs in buffer = 50)
Producing: JOB ID = 542, Burst Time = 30, Remaining Time = 30, Priority = 9 (jobs produced = 544, jobs in buffer = 51)
Thread 3 restarts and processes: JOB ID = 533, Re-Start Time = 24918, Remaining Time = 41, Priority = 3 (jobs removed = 493, jobs in buffer = 51)
Producing: JOB ID = 542, Burst Time = 30, Remaining Time = 30, Priority = 9 (jobs produced = 545, jobs in buffer = 52)
Thread 3 processes: JOB ID = 544, Start Time = 24943, Remaining Time = 27, Priority = 1 (jobs removed = 493, jobs in buffer = 52)
Thread 3 removes: JOB ID = 544, Re-Start Time = 24968, End Time = 24970, Priority = 1 (jobs removed = 494, jobs in buffer = 52)
Producing: JOB ID = 542, Burst Time = 30, Remaining Time = 30, Priority = 9 (jobs produced = 546, jobs in buffer = 52)
Producing: JOB ID = 542, Burst Time = 30, Remaining Time = 30, Priority = 9 (jobs produced = 547, jobs in buffer = 53)
Thread 3 processes: JOB ID = 545, Start Time = 24970, Remaining Time = 95, Priority = 1 (jobs removed = 494, jobs in buffer = 53)
Producing: JOB ID = 542, Burst Time = 30, Remaining Time = 30, Priority = 9 (jobs produced = 548, jobs in buffer = 54)
Thread 3 restarts and processes: JOB ID = 545, Re-Start Time = 24995, Remaining Time = 70, Priority = 1 (jobs removed = 494, jobs in buffer = 54)
Producing: JOB ID = 542, Burst Time = 30, Remaining Time = 30, Priority = 9 (jobs produced = 549, jobs in buffer = 55)
Thread 3 restarts and processes: JOB ID = 545, Re-Start Time = 25020, Remaining Time = 45, Priority = 1 (jobs removed = 494, jobs in buffer = 55)
Thread 3 removes: JOB ID = 545, Re-Start Time = 25045, End Time = 25065, Priority = 1 (jobs removed = 495, jobs in buffer = 55)
Producing: JOB ID = 542, Burst Time = 30, Remaining Time = 30, Priority = 9 (jobs produced = 550, jobs in buffer = 55)
Thread 3 removes: JOB ID = 537, Re-Start Time = 25065, End Time = 25071, Priority = 3 (jobs removed = 496, jobs in buffer = 55)
Producing: JOB ID = 550, Burst Time = 5, Remaining Time = 5, Priority = 9 (jobs produced = 551, jobs in buffer = 55)
Thread 3 removes: JOB ID = 533, Re-Start Time = 25071, End Time = 25087, Priority = 3 (jobs removed = 497, jobs in buffer = 55)
Producing: JOB ID = 550, Burst Time = 5, Remaining Time = 5, Priority = 9 (jobs produced = 552, jobs in buffer = 55)
Producing: JOB ID = 550, Burst Time = 5, Remaining Time = 5, Priority = 9 (jobs produced = 553, jobs in buffer = 56)
Thread 3 processes: JOB ID = 547, Start Time = 25087, Remaining Time = 60, Priority = 3 (jobs removed = 497, jobs in buffer = 56)
Producing: JOB ID = 550, Burst Time = 5, Remaining Time = 5, Priority = 9 (jobs produced = 554, jobs in buffer = 57)
Thread 3 restarts and processes: JOB ID = 547, Re-Start Time = 25112, Remaining Time = 35, Priority = 3 (jobs removed = 497, jobs in buffer = 57)
Thread 3 removes: JOB ID = 547, Re-Start Time = 25137, End Time = 25147, Priority = 3 (jobs removed = 498, jobs in buffer = 57)
Producing: JOB ID = 550, Burst Time = 5, Remaining Time = 5, Priority = 9 (jobs produced = 555, jobs in buffer = 57)
Producing: JOB ID = 550, Burst Time = 5, Remaining Time = 5, Priority = 9 (jobs produced = 556, jobs in buffer = 58)
Thread 3 processes: JOB ID = 476, Start Time = 25147, Remaining Time = 81, Priority = 4 (jobs removed = 498, jobs in buffer = 58)
Producing: JOB ID = 550, Burst Time = 5, Remaining Time = 5, Priority = 9 (jobs produced = 557, jobs in buffer = 59)
Thread 3 processes: JOB ID = 556, Start Time = 25172, Remaining Time = 72, Priority = 3 (jobs removed = 498, jobs in buffer = 59)
Producing: JOB ID = 550, Burst Time = 5, Remaining Time = 5, Priority = 9 (jobs produced = 558, jobs in buffer = 60)
Thread 3 processes: JOB ID = 557, Start Time = 25197, Remaining Time = 56, Priority = 2 (jobs removed = 498, jobs in buffer = 60)
Producing: JOB ID = 558, Burst Time = 75, Remaining Time = 75, Priority = 9 (jobs produced = 559, jobs in buffer = 61)
Thread 3 restarts and processes: JOB ID = 557, Re-Start Time = 25222, Remaining Time = 31, Priority = 2 (jobs removed = 498, jobs in buffer = 61)
Thread 3 removes: JOB ID = 557, Re-Start Time = 25247, End Time = 25253, Priority = 2 (jobs removed = 499, jobs in buffer = 61)
Producing: JOB ID = 558, Burst Time = 75, Remaining Time = 75, Priority = 9 (jobs produced = 560, jobs in buffer = 61)
Thread 3 removes: JOB ID = 559, Re-Start Time = 25253, End Time = 25269, Priority = 2 (jobs removed = 500, jobs in buffer = 61)
Producing: JOB ID = 558, Burst Time = 75, Remaining Time = 75, Priority = 9 (jobs produced = 561, jobs in buffer = 61)
Producing: JOB ID = 558, Burst Time = 75, Remaining Time = 75, Priority = 9 (jobs produced = 562, jobs in buffer = 62)
Thread 3 restarts and processes: JOB ID = 556, Re-Start Time = 25269, Remaining Time = 47, Priority = 3 (jobs removed = 500, jobs in buffer = 62)
Thread 3 removes: JOB ID = 560, Re-Start Time = 25294, End Time = 25311, Priority = 3 (jobs removed = 501, jobs in buffer = 62)
Producing: JOB ID = 558, Burst Time = 75, Remaining Time = 75, Priority = 9 (jobs produced = 563, jobs in buffer = 62)
Thread 3 removes: JOB ID = 556, Re-Start Time = 25311, End Time = 25333, Priority = 3 (jobs removed = 502, jobs in buffer = 62)
Producing: JOB ID = 558, Burst Time = 75, Remaining Time = 75, Priority = 9 (jobs produced = 564, jobs in buffer = 62)
Producing: JOB ID = 558, Burst Time = 75, Remaining Time = 75, Priority = 9 (jobs produced = 565, jobs in buffer = 63)
Thread 3 processes: JOB ID = 564, Start Time = 25333, Remaining Time = 35, Priority = 1 (jobs removed = 502, jobs in buffer = 63)
Thread 3 removes: JOB ID = 564, Re-Start Time = 25358, End Time = 25368, Priority = 1 (jobs removed = 503, jobs in buffer = 63)
Producing: JOB ID = 558, Burst Time = 75, Remaining Time = 75, Priority = 9 (jobs produced = 566, jobs in buffer = 63)
Producing: JOB ID = 558, Burst Time = 75, Remaining Time = 75, Priority = 9 (jobs produced = 567, jobs in buffer = 64)
Thread 3 processes: JOB ID = 563, Start Time = 25368, Remaining Time = 70, Priority = 3 (jobs removed = 503, jobs in buffer = 64)
Producing: JOB ID = 558, Burst Time = 75, Remaining Time = 75, Priority = 9 (jobs produced = 568, jobs in buffer = 65)
Thread 3 processes: JOB ID = 567, Start Time = 25393, Remaining Time = 58, Priority = 2 (jobs removed = 503, jobs in buffer = 65)
Producing: JOB ID = 558, Burst Time = 75, Remaining Time = 75, Priority = 9 (jobs produced = 569, jobs in buffer = 66)
Thread 3 restarts and processes: JOB ID = 567, Re-Start Time = 25418, Remaining Time = 33, Priority = 2 (jobs removed = 503, jobs in buffer = 66)
Thread 3 removes: JOB ID = 567, Re-Start Time = 25443, End Time = 25451, Priority = 2 (jobs removed = 504, jobs in buffer = 66)
Producing: JOB ID = 558, Burst Time = 75, Remaining Time = 75, Priority = 9 (jobs produced = 570, jobs in buffer = 66)
Producing: JOB ID = 558, Burst Time = 75, Remaining Time = 75, Priority = 9 (jobs produced = 571, jobs in buffer = 67)
Thread 3 processes: JOB ID = 565, Start Time = 25451, Remaining Time = 32, Priority = 3 (jobs removed = 504, jobs in buffer = 67)
Producing: JOB ID = 571, Burst Time = 93, Remaining Time = 93, Priority = 9 (jobs produced = 572, jobs in buffer = 68)
Thread 3 restarts and processes: JOB ID = 563, Re-Start Time = 25476, Remaining Time = 45, Priority = 3 (jobs removed = 504, jobs in buffer = 68)
Producing: JOB ID = 571, Burst Time = 93, Remaining Time = 93, Priority = 9 (jobs produced = 573, jobs in buffer = 69)
Thread 3 removes: JOB ID = 565, Re-Start Time = 25501, End Time = 25508, Priority = 3 (jobs removed = 505, jobs in buffer = 68)
Producing: JOB ID = 573, Burst Time = 44, Remaining Time = 44, Priority = 3 (jobs produced = 574, jobs in buffer = 69)
Thread 3 removes: JOB ID = 563, Re-Start Time = 25508, End Time = 25528, Priority = 3 (jobs removed = 506, jobs in buffer = 69)
Producing: JOB ID = 571, Burst Time = 93, Remaining Time = 93, Priority = 9 (jobs produced = 575, jobs in buffer = 69)
Producing: JOB ID = 571, Burst Time = 93, Remaining Time = 93, Priority = 9 (jobs produced = 576, jobs in buffer = 70)
Thread 3 processes: JOB ID = 572, Start Time = 25528, Remaining Time = 46, Priority = 3 (jobs removed = 506, jobs in buffer = 70)
Producing: JOB ID = 571, Burst Time = 93, Remaining Time = 93, Priority = 9 (jobs produced = 577, jobs in buffer = 71)
Thread 3 processes: JOB ID = 573, Start Time = 25553, Remaining Time = 44, Priority = 3 (jobs removed = 506, jobs in buffer = 71)
Producing: JOB ID = 571, Burst Time = 93, Remaining Time = 93, Priority = 9 (jobs produced = 578, jobs in buffer = 72)
Thread 3 processes: JOB ID = 577, Start Time = 25578, Remaining Time = 65, Priority = 2 (jobs removed = 506, jobs in buffer = 72)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 579, jobs in buffer = 73)
Thread 3 restarts and processes: JOB ID = 577, Re-Start Time = 25603, Remaining Time = 40, Priority = 2 (jobs removed = 506, jobs in buffer = 73)
Thread 3 removes: JOB ID = 577, Re-Start Time = 25628, End Time = 25643, Priority = 2 (jobs removed = 507, jobs in buffer = 73)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 580, jobs in buffer = 73)
Thread 3 removes: JOB ID = 572, Re-Start Time = 25643, End Time = 25664, Priority = 3 (jobs removed = 508, jobs in buffer = 73)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 581, jobs in buffer = 73)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 582, jobs in buffer = 74)
Thread 3 processes: JOB ID = 576, Start Time = 25664, Remaining Time = 69, Priority = 3 (jobs removed = 508, jobs in buffer = 74)
Thread 3 removes: JOB ID = 573, Re-Start Time = 25689, End Time = 25708, Priority = 3 (jobs removed = 509, jobs in buffer = 74)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 583, jobs in buffer = 74)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 584, jobs in buffer = 75)
Thread 3 restarts and processes: JOB ID = 576, Re-Start Time = 25708, Remaining Time = 44, Priority = 3 (jobs removed = 509, jobs in buffer = 75)
Thread 3 removes: JOB ID = 584, Re-Start Time = 25733, End Time = 25743, Priority = 1 (jobs removed = 510, jobs in buffer = 75)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 585, jobs in buffer = 75)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 586, jobs in buffer = 76)
Thread 3 processes: JOB ID = 585, Start Time = 25743, Remaining Time = 65, Priority = 1 (jobs removed = 510, jobs in buffer = 76)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 587, jobs in buffer = 77)
Thread 3 restarts and processes: JOB ID = 585, Re-Start Time = 25768, Remaining Time = 40, Priority = 1 (jobs removed = 510, jobs in buffer = 77)
Thread 3 removes: JOB ID = 585, Re-Start Time = 25793, End Time = 25808, Priority = 1 (jobs removed = 511, jobs in buffer = 77)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 588, jobs in buffer = 77)
Thread 3 removes: JOB ID = 576, Re-Start Time = 25808, End Time = 25827, Priority = 3 (jobs removed = 512, jobs in buffer = 77)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 589, jobs in buffer = 77)
Thread 3 removes: JOB ID = 589, Re-Start Time = 25827, End Time = 25845, Priority = 2 (jobs removed = 513, jobs in buffer = 77)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 590, jobs in buffer = 77)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 591, jobs in buffer = 78)
Thread 3 processes: JOB ID = 590, Start Time = 25845, Remaining Time = 26, Priority = 1 (jobs removed = 513, jobs in buffer = 78)
Thread 3 removes: JOB ID = 590, Re-Start Time = 25870, End Time = 25871, Priority = 1 (jobs removed = 514, jobs in buffer = 78)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 592, jobs in buffer = 78)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 593, jobs in buffer = 79)
Thread 3 processes: JOB ID = 586, Start Time = 25871, Remaining Time = 53, Priority = 3 (jobs removed = 514, jobs in buffer = 79)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 594, jobs in buffer = 80)
Thread 3 restarts and processes: JOB ID = 586, Re-Start Time = 25896, Remaining Time = 28, Priority = 3 (jobs removed = 514, jobs in buffer = 80)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 595, jobs in buffer = 81)
Thread 3 processes: JOB ID = 594, Start Time = 25921, Remaining Time = 41, Priority = 2 (jobs removed = 514, jobs in buffer = 81)
Thread 3 removes: JOB ID = 594, Re-Start Time = 25946, End Time = 25962, Priority = 2 (jobs removed = 515, jobs in buffer = 81)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 596, jobs in buffer = 81)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 597, jobs in buffer = 82)
Thread 3 processes: JOB ID = 596, Start Time = 25962, Remaining Time = 96, Priority = 2 (jobs removed = 515, jobs in buffer = 82)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 598, jobs in buffer = 83)
Thread 3 restarts and processes: JOB ID = 596, Re-Start Time = 25987, Remaining Time = 71, Priority = 2 (jobs removed = 515, jobs in buffer = 83)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 599, jobs in buffer = 84)
Thread 3 restarts and processes: JOB ID = 596, Re-Start Time = 26012, Remaining Time = 46, Priority = 2 (jobs removed = 515, jobs in buffer = 84)
Thread 3 removes: JOB ID = 596, Re-Start Time = 26037, End Time = 26058, Priority = 2 (jobs removed = 516, jobs in buffer = 84)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 600, jobs in buffer = 84)
Thread 3 removes: JOB ID = 600, Re-Start Time = 26058, End Time = 26073, Priority = 2 (jobs removed = 517, jobs in buffer = 84)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 601, jobs in buffer = 84)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 602, jobs in buffer = 85)
Thread 3 processes: JOB ID = 601, Start Time = 26073, Remaining Time = 79, Priority = 2 (jobs removed = 517, jobs in buffer = 85)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 603, jobs in buffer = 86)
Thread 3 restarts and processes: JOB ID = 601, Re-Start Time = 26098, Remaining Time = 54, Priority = 2 (jobs removed = 517, jobs in buffer = 86)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 604, jobs in buffer = 87)
Thread 3 restarts and processes: JOB ID = 601, Re-Start Time = 26123, Remaining Time = 29, Priority = 2 (jobs removed = 517, jobs in buffer = 87)
Thread 3 removes: JOB ID = 601, Re-Start Time = 26148, End Time = 26152, Priority = 2 (jobs removed = 518, jobs in buffer = 87)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 605, jobs in buffer = 87)
Thread 3 removes: JOB ID = 586, Re-Start Time = 26152, End Time = 26155, Priority = 3 (jobs removed = 519, jobs in buffer = 87)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 606, jobs in buffer = 87)
Thread 3 removes: JOB ID = 480, Re-Start Time = 26155, End Time = 26162, Priority = 4 (jobs removed = 520, jobs in buffer = 87)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 607, jobs in buffer = 87)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 608, jobs in buffer = 88)
Thread 3 processes: JOB ID = 527, Start Time = 26162, Remaining Time = 28, Priority = 4 (jobs removed = 520, jobs in buffer = 88)
Thread 3 removes: JOB ID = 536, Re-Start Time = 26187, End Time = 26205, Priority = 4 (jobs removed = 521, jobs in buffer = 88)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 609, jobs in buffer = 88)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 610, jobs in buffer = 89)
Thread 3 processes: JOB ID = 551, Start Time = 26205, Remaining Time = 29, Priority = 4 (jobs removed = 521, jobs in buffer = 89)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 611, jobs in buffer = 90)
Thread 3 restarts and processes: JOB ID = 476, Re-Start Time = 26230, Remaining Time = 56, Priority = 4 (jobs removed = 521, jobs in buffer = 90)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 612, jobs in buffer = 91)
Thread 3 processes: JOB ID = 611, Start Time = 26255, Remaining Time = 72, Priority = 3 (jobs removed = 521, jobs in buffer = 91)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 613, jobs in buffer = 92)
Thread 3 restarts and processes: JOB ID = 611, Re-Start Time = 26280, Remaining Time = 47, Priority = 3 (jobs removed = 521, jobs in buffer = 92)
Thread 3 removes: JOB ID = 611, Re-Start Time = 26305, End Time = 26327, Priority = 3 (jobs removed = 522, jobs in buffer = 92)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 614, jobs in buffer = 92)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 615, jobs in buffer = 93)
Thread 3 processes: JOB ID = 613, Start Time = 26327, Remaining Time = 87, Priority = 3 (jobs removed = 522, jobs in buffer = 93)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 616, jobs in buffer = 94)
Thread 3 processes: JOB ID = 614, Start Time = 26352, Remaining Time = 39, Priority = 3 (jobs removed = 522, jobs in buffer = 94)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 617, jobs in buffer = 95)
Thread 3 restarts and processes: JOB ID = 613, Re-Start Time = 26377, Remaining Time = 62, Priority = 3 (jobs removed = 522, jobs in buffer = 95)
Thread 3 removes: JOB ID = 614, Re-Start Time = 26402, End Time = 26416, Priority = 3 (jobs removed = 523, jobs in buffer = 95)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 618, jobs in buffer = 95)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 619, jobs in buffer = 96)
Thread 3 processes: JOB ID = 618, Start Time = 26416, Remaining Time = 69, Priority = 2 (jobs removed = 523, jobs in buffer = 96)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 620, jobs in buffer = 97)
Thread 3 processes: JOB ID = 619, Start Time = 26441, Remaining Time = 91, Priority = 1 (jobs removed = 523, jobs in buffer = 97)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 621, jobs in buffer = 98)
Thread 3 restarts and processes: JOB ID = 619, Re-Start Time = 26466, Remaining Time = 66, Priority = 1 (jobs removed = 523, jobs in buffer = 98)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 9 (jobs produced = 622, jobs in buffer = 99)
Thread 3 restarts and processes: JOB ID = 619, Re-Start Time = 26491, Remaining Time = 41, Priority = 1 (jobs removed = 523, jobs in buffer = 99)
Thread 3 removes: JOB ID = 619, Re-Start Time = 26516, End Time = 26532, Priority = 1 (jobs removed = 524, jobs in buffer = 98)
Thread 3 restarts and processes: JOB ID = 618, Re-Start Time = 26532, Remaining Time = 44, Priority = 2 (jobs removed = 524, jobs in buffer = 98)
Thread 3 removes: JOB ID = 618, Re-Start Time = 26557, End Time = 26576, Priority = 2 (jobs removed = 525, jobs in buffer = 97)
Thread 3 restarts and processes: JOB ID = 613, Re-Start Time = 26576, Remaining Time = 37, Priority = 3 (jobs removed = 525, jobs in buffer = 97)
Thread 3 removes: JOB ID = 613, Re-Start Time = 26601, End Time = 26613, Priority = 3 (jobs removed = 526, jobs in buffer = 96)
Thread 3 processes: JOB ID = 579, Start Time = 26613, Remaining Time = 56, Priority = 4 (jobs removed = 526, jobs in buffer = 96)
Thread 3 processes: JOB ID = 580, Start Time = 26638, Remaining Time = 54, Priority = 4 (jobs removed = 526, jobs in buffer = 96)
Thread 3 processes: JOB ID = 591, Start Time = 26663, Remaining Time = 45, Priority = 4 (jobs removed = 526, jobs in buffer = 96)
Thread 3 processes: JOB ID = 597, Start Time = 26688, Remaining Time = 99, Priority = 4 (jobs removed = 526, jobs in buffer = 96)
Thread 3 removes: JOB ID = 602, Re-Start Time = 26713, End Time = 26735, Priority = 4 (jobs removed = 527, jobs in buffer = 95)
Thread 3 processes: JOB ID = 604, Start Time = 26735, Remaining Time = 70, Priority = 4 (jobs removed = 527, jobs in buffer = 95)
Thread 3 removes: JOB ID = 606, Re-Start Time = 26760, End Time = 26774, Priority = 4 (jobs removed = 528, jobs in buffer = 94)
Thread 3 processes: JOB ID = 607, Start Time = 26774, Remaining Time = 88, Priority = 4 (jobs removed = 528, jobs in buffer = 94)
Thread 3 removes: JOB ID = 527, Re-Start Time = 26799, End Time = 26802, Priority = 4 (jobs removed = 529, jobs in buffer = 93)
Thread 3 removes: JOB ID = 551, Re-Start Time = 26802, End Time = 26806, Priority = 4 (jobs removed = 530, jobs in buffer = 92)
Thread 3 restarts and processes: JOB ID = 476, Re-Start Time = 26806, Remaining Time = 31, Priority = 4 (jobs removed = 530, jobs in buffer = 92)
Thread 3 restarts and processes: JOB ID = 579, Re-Start Time = 26831, Remaining Time = 31, Priority = 4 (jobs removed = 530, jobs in buffer = 92)
Thread 3 restarts and processes: JOB ID = 580, Re-Start Time = 26856, Remaining Time = 29, Priority = 4 (jobs removed = 530, jobs in buffer = 92)
Thread 3 removes: JOB ID = 591, Re-Start Time = 26881, End Time = 26901, Priority = 4 (jobs removed = 531, jobs in buffer = 91)
Thread 3 restarts and processes: JOB ID = 597, Re-Start Time = 26901, Remaining Time = 74, Priority = 4 (jobs removed = 531, jobs in buffer = 91)
Thread 3 restarts and processes: JOB ID = 604, Re-Start Time = 26926, Remaining Time = 45, Priority = 4 (jobs removed = 531, jobs in buffer = 91)
Thread 3 restarts and processes: JOB ID = 607, Re-Start Time = 26951, Remaining Time = 63, Priority = 4 (jobs removed = 531, jobs in buffer = 91)
Thread 3 removes: JOB ID = 476, Re-Start Time = 26976, End Time = 26982, Priority = 4 (jobs removed = 532, jobs in buffer = 90)
Thread 3 removes: JOB ID = 579, Re-Start Time = 26982, End Time = 26988, Priority = 4 (jobs removed = 533, jobs in buffer = 89)
Thread 3 removes: JOB ID = 580, Re-Start Time = 26988, End Time = 26992, Priority = 4 (jobs removed = 534, jobs in buffer = 88)
Thread 3 restarts and processes: JOB ID = 597, Re-Start Time = 26992, Remaining Time = 49, Priority = 4 (jobs removed = 534, jobs in buffer = 88)
Thread 3 removes: JOB ID = 604, Re-Start Time = 27017, End Time = 27037, Priority = 4 (jobs removed = 535, jobs in buffer = 87)
Thread 3 restarts and processes: JOB ID = 607, Re-Start Time = 27037, Remaining Time = 38, Priority = 4 (jobs removed = 535, jobs in buffer = 87)
Thread 3 removes: JOB ID = 597, Re-Start Time = 27062, End Time = 27086, Priority = 4 (jobs removed = 536, jobs in buffer = 86)
Thread 3 removes: JOB ID = 607, Re-Start Time = 27086, End Time = 27099, Priority = 4 (jobs removed = 537, jobs in buffer = 85)
Thread 3 processes: JOB ID = 484, Start Time = 27099, Remaining Time = 67, Priority = 5 (jobs removed = 537, jobs in buffer = 85)
Thread 3 processes: JOB ID = 490, Start Time = 27124, Remaining Time = 98, Priority = 5 (jobs removed = 537, jobs in buffer = 85)
Thread 3 processes: JOB ID = 491, Start Time = 27149, Remaining Time = 48, Priority = 5 (jobs removed = 537, jobs in buffer = 85)
Thread 3 processes: JOB ID = 494, Start Time = 27174, Remaining Time = 29, Priority = 5 (jobs removed = 537, jobs in buffer = 85)
Thread 3 removes: JOB ID = 501, Re-Start Time = 27199, End Time = 27213, Priority = 5 (jobs removed = 538, jobs in buffer = 84)
Thread 3 removes: JOB ID = 505, Re-Start Time = 27213, End Time = 27234, Priority = 5 (jobs removed = 539, jobs in buffer = 83)
Thread 3 processes: JOB ID = 506, Start Time = 27234, Remaining Time = 95, Priority = 5 (jobs removed = 539, jobs in buffer = 83)
Thread 3 processes: JOB ID = 521, Start Time = 27259, Remaining Time = 89, Priority = 5 (jobs removed = 539, jobs in buffer = 83)
Thread 3 removes: JOB ID = 522, Re-Start Time = 27284, End Time = 27290, Priority = 5 (jobs removed = 540, jobs in buffer = 82)
Thread 3 removes: JOB ID = 540, Re-Start Time = 27290, End Time = 27291, Priority = 5 (jobs removed = 541, jobs in buffer = 81)
Thread 3 processes: JOB ID = 549, Start Time = 27291, Remaining Time = 51, Priority = 5 (jobs removed = 541, jobs in buffer = 81)
Thread 3 removes: JOB ID = 552, Re-Start Time = 27316, End Time = 27327, Priority = 5 (jobs removed = 542, jobs in buffer = 80)
Thread 3 processes: JOB ID = 553, Start Time = 27327, Remaining Time = 40, Priority = 5 (jobs removed = 542, jobs in buffer = 80)
Thread 3 processes: JOB ID = 554, Start Time = 27352, Remaining Time = 90, Priority = 5 (jobs removed = 542, jobs in buffer = 80)
Thread 3 processes: JOB ID = 562, Start Time = 27377, Remaining Time = 96, Priority = 5 (jobs removed = 542, jobs in buffer = 80)
Thread 3 removes: JOB ID = 588, Re-Start Time = 27402, End Time = 27407, Priority = 5 (jobs removed = 543, jobs in buffer = 79)
Thread 3 removes: JOB ID = 595, Re-Start Time = 27407, End Time = 27425, Priority = 5 (jobs removed = 544, jobs in buffer = 78)
Thread 3 processes: JOB ID = 605, Start Time = 27425, Remaining Time = 88, Priority = 5 (jobs removed = 544, jobs in buffer = 78)
Thread 3 removes: JOB ID = 609, Re-Start Time = 27450, End Time = 27468, Priority = 5 (jobs removed = 545, jobs in buffer = 77)
Thread 3 processes: JOB ID = 616, Start Time = 27468, Remaining Time = 49, Priority = 5 (jobs removed = 545, jobs in buffer = 77)
Thread 3 removes: JOB ID = 617, Re-Start Time = 27493, End Time = 27507, Priority = 5 (jobs removed = 546, jobs in buffer = 76)
